"Object Name","Object Type","Location","Cluster Location","SLA Domain","Protected On","Total Local Storage (B)","Total Archive Storage (B)","Local Storage Growth (B/day)","Archive Storage Growth (B/day)"
"AHS-DCFCIS-Prod","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFCIS-Test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFDMZAPPPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFDMZDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFDMZPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFDMZTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFINTRA","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFSQLDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFSQLPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DCFZDO1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DDMHS-NET","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DIALSQL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DMZ-SFTP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DMZCFPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DOC-QBPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DVHAAPPDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DVHAAPPPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-DVHAAPPTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-EFT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-EFT-DEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-EFT-DMZ","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ExtDev01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-GISPORTALDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-GISPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-GISTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-IIS1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-IIS1TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-IIS2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-IIS2-TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-INFO","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-INTERBE1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-INTERBE2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-INTFTPSRV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-INTRADEV2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ISA2004","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ISD-APPProd1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ISD-APPProd2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ISD-APPProd3","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-InterFE","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-Intranets","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-JIRA-PROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-JIRA-TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-LDPWAPP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-MSGPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-MSGTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NBS-DEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NBS-Prod","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NBS-Test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NOTICESAPPDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NOTICESAPPPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NWSPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-NWSTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBAPPPERIPHERAL01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBDEV2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBFILESERV-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBFILESERV1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBPROC-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBPROC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE04","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE1-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFE2-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP04","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP05","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP1-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OBWFEAPP2-TEST1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OCSAPPDEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OCSAPPPROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OCSAPPTEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OCSFTPSRV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ORA-OEM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ORA-OEM-Special","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-ORA-OEM-clone","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-OVHAAPP1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-PBIGWP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-PBIGWT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-PRTSRV08","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-RHAP-DEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-RSA-CSG2k8","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-Rhap-Prod","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-Rhap-Test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SANDBOX","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SECUREID","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SECURID","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLA01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLA01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLA01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD02D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD02P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD02T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD03D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD03P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD03T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD04D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD04P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD04T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD06P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD07D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD07P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD07T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD08D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD08P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD08T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD09D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD09P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD09T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD10P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD10T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD11D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD11P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLD11T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLI01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLI01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLI01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLR01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLR01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLR01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLR10P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLR10T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLV2-DEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLV2-PROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLV2-TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLW01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLW01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLW01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLW10P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SQLW10T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Base","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Base-Copy","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-DEV","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Dev1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Dev2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Prod1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Prod2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-Test-Special","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-SSMIS-UAT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-UTILITIES","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHAPPS01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHGISProxy","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHProxy","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHProxy-Test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHSAPPS01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHWEB2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHWEBAPPS-PROD","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-VDHWEBAPPS-TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-WEB01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-WEB01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-WSUS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-obfileser-VHC-TEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHS-obwfeapp3-test","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHSSQLM01D","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHSSQLM01P","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHSSQLM01T","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ANR-Jupiter","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AZURETEST","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AzureLinuxtest01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AzureMigrate","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"Azuretest01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-CTCHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-CTIAX","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-CTIN4","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-CTIR2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-FTview","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-Gasmonitor","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-JCIHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-N4HVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-PLNTPRESS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-PRINTASE","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-Prowatch","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-SkySparks","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BGS-TCOVHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BIDEVAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BIPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BIPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BUDBUILD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BUDDBDR01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BUDDBPRD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"BUDGETUTIL-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"Cisco_FP_Mgmt_Ctr","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"Citrix VPX","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DBFMDEV02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DBFMDR01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DBHRDEV02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DBHRDR01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DEV-ACD4-CCS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DEV-ACD4-CIC1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DEVM-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DLC-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DLC-DC02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DLC-File","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"DLC-LM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
